date,permno,prc,vol,ret,ticker
2015-05-15,86457,43.31,8468238.0,-0.003222,XLK
2015-05-18,91182,44.77,33867.0,0.004963,QTEC
2015-05-18,86457,43.52,3393310.0,0.004849,XLK
2015-05-19,91182,44.54,15072.0,-0.005137,QTEC
2015-05-19,86457,43.41,4565385.0,-0.002528,XLK
2015-05-20,91182,44.65,18303.0,0.00247,QTEC
2015-05-20,86457,43.44,11010945.0,0.000691,XLK
2015-05-21,91182,44.72,45012.0,0.001568,QTEC
2015-05-21,86457,43.63,3713121.0,0.004374,XLK
2015-05-22,91182,44.83,23406.0,0.00246,QTEC
2015-05-22,86457,43.6,3968539.0,-0.000688,XLK
2015-05-26,86457,42.97,7924384.0,-0.01445,XLK
2015-05-26,91182,44.31,25753.0,-0.011599,QTEC
2015-05-27,86457,43.78,12587062.0,0.01885,XLK
2015-05-27,91182,45.4099,61177.0,0.024823,QTEC
2015-05-28,86457,43.69,4664843.0,-0.002056,XLK
2015-05-28,91182,45.45,19116.0,0.000883,QTEC
2015-05-29,91182,45.32,12573.0,-0.00286,QTEC
2015-05-29,86457,43.37,7738375.0,-0.007324,XLK
2015-06-01,86457,43.49,6936313.0,0.002767,XLK
2015-06-01,91182,45.44,26323.0,0.002648,QTEC
2015-06-02,91182,45.2394,18755.0,-0.004415,QTEC
2015-06-02,86457,43.4,5637768.0,-0.002069,XLK
2015-06-03,86457,43.49,5657318.0,0.002074,XLK
2015-06-03,91182,45.17,50582.0,-0.001534,QTEC
2015-06-04,91182,44.79,56518.0,-0.008413,QTEC
2015-06-04,86457,43.09,8347252.0,-0.009198,XLK
2015-06-05,86457,42.95,7727487.0,-0.003249,XLK
2015-06-05,91182,44.85,32093.0,0.00134,QTEC
2015-06-08,91182,44.2,18946.0,-0.014493,QTEC
2015-06-08,86457,42.47,8379498.0,-0.011176,XLK
2015-06-09,91182,44.09,29171.0,-0.002489,QTEC
2015-06-09,86457,42.37,7706653.0,-0.002355,XLK
2015-06-10,91182,44.68,21484.0,0.013382,QTEC
2015-06-10,86457,43.03,8964836.0,0.015577,XLK
2015-06-11,86457,43.05,5644698.0,0.000465,XLK
2015-06-11,91182,44.71,39157.0,0.000671,QTEC
2015-06-12,86457,42.67,6158829.0,-0.008827,XLK
2015-06-12,91182,44.36,10465.0,-0.007828,QTEC
2015-06-15,91182,44.11,15364.0,-0.005636,QTEC
2015-06-15,86457,42.41,9179103.0,-0.006093,XLK
2015-06-16,86457,42.69,9173344.0,0.006602,XLK
2015-06-16,91182,44.23,31937.0,0.00272,QTEC
2015-06-17,86457,42.71,11023877.0,0.000469,XLK
2015-06-17,91182,44.34,20810.0,0.002487,QTEC
2015-06-18,86457,43.09,8963184.0,0.008897,XLK
2015-06-18,91182,44.84,22900.0,0.011277,QTEC
2015-06-19,91182,44.66,19270.0,-0.004014,QTEC
2015-06-19,86457,42.54,13434832.0,-0.008288,XLK
2015-06-22,91182,44.91,40111.0,0.005598,QTEC
2015-06-22,86457,42.89,5437990.0,0.008228,XLK
2015-06-23,86457,42.92,3993334.0,0.000699,XLK
2015-06-23,91182,44.7899,13815.0,-0.002674,QTEC
2015-06-24,91182,44.36,61988.0,-0.007441,QTEC
2015-06-24,86457,42.72,4846785.0,-0.00466,XLK
2015-06-25,86457,42.62,4913848.0,-0.002341,XLK
2015-06-25,91182,44.19,39694.0,-0.003832,QTEC
2015-06-26,91182,43.46,60808.0,-0.01652,QTEC
2015-06-26,86457,42.26,10174298.0,-0.008447,XLK
2015-06-29,86457,41.36,13107438.0,-0.021297,XLK
2015-06-29,91182,42.4,60295.0,-0.02439,QTEC
2015-06-30,86457,41.4,11382948.0,0.000967,XLK
2015-06-30,91182,42.42,37101.0,0.000472,QTEC
2015-07-01,91182,42.6,83325.0,0.004243,QTEC
2015-07-01,86457,41.68,8149497.0,0.006763,XLK
2015-07-02,91182,42.6553,54833.0,0.001298,QTEC
2015-07-02,86457,41.74,5160664.0,0.00144,XLK
2015-07-06,86457,41.57,7509025.0,-0.004073,XLK
2015-07-06,91182,42.22,35675.0,-0.010205,QTEC
2015-07-07,86457,41.63,19659913.0,0.001443,XLK
2015-07-07,91182,42.17,22938.0,-0.001184,QTEC
2015-07-08,86457,40.95,16160046.0,-0.016334,XLK
2015-07-08,91182,41.51,160185.0,-0.015651,QTEC
2015-07-09,86457,40.79,8993801.0,-0.003907,XLK
2015-07-09,91182,41.439,38346.0,-0.00171,QTEC
2015-07-10,91182,41.81,64571.0,0.008953,QTEC
2015-07-10,86457,41.44,6748349.0,0.015935,XLK
2015-07-13,86457,42.07,7071532.0,0.015203,XLK
2015-07-13,91182,42.33,43132.0,0.012437,QTEC
2015-07-14,91182,42.67,29509.0,0.008032,QTEC
2015-07-14,86457,42.23,6126352.0,0.003803,XLK
2015-07-15,86457,42.24,6538481.0,0.000237,XLK
2015-07-15,91182,42.419,29044.0,-0.005882,QTEC
2015-07-16,91182,42.57,55951.0,0.00356,QTEC
2015-07-16,86457,42.78,5206622.0,0.012784,XLK
2015-07-17,91182,42.807,33341.0,0.005567,QTEC
2015-07-17,86457,43.44,7775002.0,0.015428,XLK
2015-07-20,86457,43.67,9309458.0,0.005295,XLK
2015-07-20,91182,42.72,57197.0,-0.002032,QTEC
2015-07-21,91182,42.74,25679.0,0.000468,QTEC
2015-07-21,86457,43.38,5975225.0,-0.006641,XLK
2015-07-22,86457,42.68,8591254.0,-0.016137,XLK
2015-07-22,91182,42.3099,105290.0,-0.010063,QTEC
2015-07-23,86457,42.59,6322622.0,-0.002109,XLK
2015-07-23,91182,42.6003,59640.0,0.006864,QTEC
2015-07-24,91182,42.0501,45648.0,-0.012915,QTEC
2015-07-24,86457,42.36,9746087.0,-0.0054,XLK
2015-07-27,91182,41.5735,22885.0,-0.011334,QTEC
2015-07-27,86457,41.98,8653585.0,-0.008971,XLK
2015-07-28,86457,42.36,7887533.0,0.009052,XLK
2015-07-28,91182,42.0314,25688.0,0.011014,QTEC
2015-07-29,91182,42.3497,45314.0,0.007573,QTEC
2015-07-29,86457,42.64,8376345.0,0.00661,XLK
2015-07-30,86457,42.72,6808201.0,0.001876,XLK
2015-07-30,91182,42.65,44233.0,0.007091,QTEC
2015-07-31,91182,42.38,124565.0,-0.006331,QTEC
2015-07-31,86457,42.58,10911997.0,-0.003277,XLK
2015-08-03,91182,42.35,12734.0,-0.000708,QTEC
2015-08-03,86457,42.35,9198287.0,-0.005402,XLK
2015-08-04,91182,42.1868,21822.0,-0.003854,QTEC
2015-08-04,86457,42.1,7382741.0,-0.005903,XLK
2015-08-05,91182,42.7,19683.0,0.012165,QTEC
2015-08-05,86457,42.51,10392779.0,0.009739,XLK
2015-08-06,86457,42.09,6509876.0,-0.00988,XLK
2015-08-06,91182,42.2,31699.0,-0.01171,QTEC
2015-08-07,91182,42.34,24402.0,0.003318,QTEC
2015-08-07,86457,42.12,7912517.0,0.000713,XLK
2015-08-10,91182,43.05,19546.0,0.016769,QTEC
2015-08-10,86457,42.78,5572027.0,0.01567,XLK
2015-08-11,91182,42.3105,18022.0,-0.017178,QTEC
2015-08-11,86457,42.14,27344543.0,-0.01496,XLK
2015-08-12,91182,42.41,36803.0,0.002352,QTEC
2015-08-12,86457,42.33,10035699.0,0.004509,XLK
2015-08-13,91182,42.17,12834.0,-0.005659,QTEC
2015-08-13,86457,42.21,6643870.0,-0.002835,XLK
2015-08-14,86457,42.42,5953004.0,0.004975,XLK
2015-08-14,91182,42.285,25869.0,0.002727,QTEC
2015-08-17,86457,42.66,5591698.0,0.005658,XLK
2015-08-17,91182,42.55,119950.0,0.006267,QTEC
2015-08-18,86457,42.44,4691890.0,-0.005157,XLK
2015-08-18,91182,42.15,26951.0,-0.009401,QTEC
2015-08-19,86457,42.16,9227613.0,-0.006598,XLK
2015-08-19,91182,41.8186,25685.0,-0.007862,QTEC
2015-08-20,86457,41.13,13726872.0,-0.024431,XLK
2015-08-20,91182,40.51,142908.0,-0.031292,QTEC
2015-08-21,86457,39.56,23666433.0,-0.038172,XLK
2015-08-21,91182,39.3299,196727.0,-0.029131,QTEC
2015-08-24,86457,38.14,36103937.0,-0.035895,XLK
2015-08-24,91182,37.85,248177.0,-0.037628,QTEC
2015-08-25,86457,37.7,18605422.0,-0.011536,XLK
2015-08-25,91182,37.44,108510.0,-0.010832,QTEC
2015-08-26,91182,39.11,217881.0,0.044605,QTEC
2015-08-26,86457,39.6,34388362.0,0.050398,XLK
2015-08-27,91182,40.25,84802.0,0.029149,QTEC
2015-08-27,86457,40.52,20105542.0,0.023232,XLK
2015-08-28,91182,40.32,39105.0,0.001739,QTEC
2015-08-28,86457,40.6,13836134.0,0.001974,XLK
2015-08-31,86457,40.23,11050274.0,-0.009113,XLK
2015-08-31,91182,40.11,48519.0,-0.005208,QTEC
2015-09-01,86457,38.94,21289046.0,-0.032066,XLK
2015-09-01,91182,38.92,81463.0,-0.029669,QTEC
2015-09-02,91182,39.62,27636.0,0.017986,QTEC
2015-09-02,86457,39.88,12685139.0,0.02414,XLK
2015-09-03,91182,39.81,75011.0,0.004796,QTEC
2015-09-03,86457,39.91,11031133.0,0.000752,XLK
2015-09-04,86457,39.3,13780461.0,-0.015284,XLK
2015-09-04,91182,39.17,32024.0,-0.016076,QTEC
2015-09-08,91182,40.51,12514.0,0.03421,QTEC
2015-09-08,86457,40.4,9454634.0,0.02799,XLK
2015-09-09,86457,39.87,9652295.0,-0.013119,XLK
2015-09-09,91182,39.91,48312.0,-0.014811,QTEC
2015-09-10,86457,40.27,14024421.0,0.010033,XLK
2015-09-10,91182,40.22,47957.0,0.007768,QTEC
2015-09-11,91182,40.26,50576.0,0.000994,QTEC
2015-09-11,86457,40.46,6859731.0,0.004718,XLK
2015-09-14,86457,40.36,7445376.0,-0.002472,XLK
2015-09-14,91182,40.25,20189.0,-0.000248,QTEC
2015-09-15,91182,40.73,24723.0,0.011926,QTEC
2015-09-15,86457,40.88,8805981.0,0.012884,XLK
2015-09-16,91182,40.98,19987.0,0.006138,QTEC
2015-09-16,86457,41.05,7718131.0,0.004158,XLK
2015-09-17,86457,40.77,16782643.0,-0.006821,XLK
2015-09-17,91182,40.67,31107.0,-0.007565,QTEC
2015-09-18,86457,40.06,18115054.0,-0.012916,XLK
2015-09-18,91182,40.08,16502.0,-0.014507,QTEC
2015-09-21,91182,40.17,15841.0,0.002245,QTEC
2015-09-21,86457,40.46,6960565.0,0.009985,XLK
2015-09-22,91182,39.42,15720.0,-0.018671,QTEC
2015-09-22,86457,39.78,12288203.0,-0.016807,XLK
2015-09-23,86457,39.88,5678204.0,0.002514,XLK
2015-09-23,91182,39.1101,18588.0,-0.005147,QTEC
2015-09-24,91182,39.14,13010.0,0.000764,QTEC
2015-09-24,86457,39.88,11028166.0,0.0,XLK
2015-09-25,91182,39.07,11322.0,-0.001788,QTEC
2015-09-25,86457,39.81,10828935.0,-0.001755,XLK
2015-09-28,86457,38.9,12583343.0,-0.022859,XLK
2015-09-28,91182,38.13,27037.0,-0.024059,QTEC
2015-09-29,91182,38.18,19797.0,0.001311,QTEC
2015-09-29,86457,38.73,13103413.0,-0.00437,XLK
2015-09-30,86457,39.5,12466813.0,0.019881,XLK
2015-09-30,91182,39.37,50631.0,0.031168,QTEC
2015-10-01,91182,39.08,35444.0,-0.007366,QTEC
2015-10-01,86457,39.52,13518040.0,0.000506,XLK
2015-10-02,86457,40.08,14917041.0,0.01417,XLK
2015-10-02,91182,39.84,72017.0,0.019447,QTEC
2015-10-05,91182,40.66,25795.0,0.020582,QTEC
2015-10-05,86457,40.87,8568850.0,0.019711,XLK
2015-10-06,91182,40.8099,24016.0,0.003687,QTEC
2015-10-06,86457,40.92,9857852.0,0.001223,XLK
2015-10-07,86457,41.11,15218922.0,0.004643,XLK
2015-10-07,91182,41.1,47128.0,0.007109,QTEC
2015-10-08,91182,41.4101,51554.0,0.007545,QTEC
2015-10-08,86457,41.3,15374751.0,0.004622,XLK
2015-10-09,91182,41.56,21702.0,0.00362,QTEC
2015-10-09,86457,41.48,11376513.0,0.004358,XLK
2015-10-12,86457,41.53,6343682.0,0.001205,XLK
2015-10-12,91182,41.56,5741.0,0.0,QTEC
2015-10-13,86457,41.44,8951820.0,-0.002167,XLK
2015-10-13,91182,41.24,19619.0,-0.0077,QTEC
2015-10-14,91182,41.76,58502.0,0.012609,QTEC
2015-10-14,86457,41.36,12756050.0,-0.00193,XLK
2015-10-15,91182,41.98,23180.0,0.005268,QTEC
2015-10-15,86457,41.89,8421884.0,0.012814,XLK
2015-10-16,86457,41.97,7486266.0,0.00191,XLK
2015-10-16,91182,42.1097,35515.0,0.00309,QTEC
2015-10-19,86457,42.13,7092059.0,0.003812,XLK
2015-10-19,91182,42.16,17583.0,0.001195,QTEC
2015-10-20,91182,42.0,34442.0,-0.003795,QTEC
2015-10-20,86457,42.02,5928927.0,-0.002611,XLK
2015-10-21,86457,41.7,9417169.0,-0.007615,XLK
2015-10-21,91182,41.82,25091.0,-0.004286,QTEC
2015-10-22,91182,43.02,56743.0,0.028694,QTEC
2015-10-22,86457,42.64,14236003.0,0.022542,XLK
2015-10-23,91182,43.72,142613.0,0.016272,QTEC
2015-10-23,86457,43.83,16691718.0,0.027908,XLK
2015-10-26,91182,43.42,21725.0,-0.006862,QTEC
2015-10-26,86457,43.66,8288147.0,-0.003879,XLK
2015-10-27,91182,43.41,17268.0,-0.00023,QTEC
2015-10-27,86457,43.41,7678977.0,-0.005726,XLK
2015-10-28,86457,44.06,14779552.0,0.014974,XLK
2015-10-28,91182,43.82,70987.0,0.009445,QTEC
2015-10-29,91182,43.06,75792.0,-0.017344,QTEC
2015-10-29,86457,43.94,7609015.0,-0.002724,XLK
2015-10-30,91182,43.347,66480.0,0.006665,QTEC
2015-10-30,86457,43.65,9339523.0,-0.0066,XLK
2015-11-02,91182,43.65,26571.0,0.00699,QTEC
2015-11-02,86457,44.04,13743283.0,0.008935,XLK
2015-11-03,86457,44.27,6879046.0,0.005223,XLK
2015-11-03,91182,43.815,24005.0,0.00378,QTEC
2015-11-04,91182,43.78,64635.0,-0.000799,QTEC
2015-11-04,86457,44.32,7298611.0,0.001129,XLK
2015-11-05,91182,43.62,40949.0,-0.003655,QTEC
2015-11-05,86457,44.19,6728787.0,-0.002933,XLK
2015-11-06,91182,44.08,24642.0,0.010546,QTEC
2015-11-06,86457,44.34,6868946.0,0.003394,XLK
2015-11-09,86457,43.91,10146232.0,-0.009698,XLK
2015-11-09,91182,43.62,39273.0,-0.010436,QTEC
2015-11-10,91182,43.21,38613.0,-0.009399,QTEC
2015-11-10,86457,43.62,17273264.0,-0.006604,XLK
2015-11-11,91182,43.15,24713.0,-0.001389,QTEC
2015-11-11,86457,43.6,8201149.0,-0.000459,XLK
2015-11-12,86457,43.22,8033958.0,-0.008716,XLK
2015-11-12,91182,42.65,24512.0,-0.011588,QTEC
2015-11-13,91182,41.91,21012.0,-0.017351,QTEC
2015-11-13,86457,42.37,15044928.0,-0.019667,XLK
2015-11-16,86457,43.02,9079200.0,0.015341,XLK
2015-11-16,91182,42.5,19993.0,0.014078,QTEC
2015-11-17,91182,42.59,28507.0,0.002118,QTEC
2015-11-17,86457,43.03,9394585.0,0.000232,XLK
2015-11-18,86457,43.68,10166809.0,0.015106,XLK
2015-11-18,91182,43.06,67438.0,0.011036,QTEC
2015-11-19,91182,43.1701,16866.0,0.002557,QTEC
2015-11-19,86457,43.88,9367494.0,0.004579,XLK
2015-11-20,86457,44.2,7288219.0,0.007293,XLK
2015-11-20,91182,43.3,8491.0,0.003009,QTEC
2015-11-23,86457,43.94,7227077.0,-0.005882,XLK
2015-11-23,91182,43.1086,17098.0,-0.00442,QTEC
2015-11-24,91182,43.41,40451.0,0.006992,QTEC
2015-11-24,86457,43.95,11303412.0,0.000228,XLK
2015-11-25,91182,43.31,23273.0,-0.002304,QTEC
2015-11-25,86457,43.81,6576566.0,-0.003185,XLK
2015-11-27,91182,43.55,13395.0,0.005541,QTEC
2015-11-27,86457,43.91,3800711.0,0.002283,XLK
2015-11-30,86457,43.96,17025593.0,0.001139,XLK
2015-11-30,91182,43.8486,20636.0,0.006856,QTEC
2015-12-01,86457,44.35,7779488.0,0.008872,XLK
2015-12-01,91182,44.34,12928.0,0.011207,QTEC
2015-12-02,91182,44.0,20155.0,-0.007668,QTEC
2015-12-02,86457,44.07,9697088.0,-0.006313,XLK
2015-12-03,86457,43.5,11854265.0,-0.012934,XLK
2015-12-03,91182,43.54,25138.0,-0.010455,QTEC
2015-12-04,86457,44.57,12840171.0,0.024598,XLK
2015-12-04,91182,44.36,25898.0,0.018833,QTEC
2015-12-07,86457,44.35,12814944.0,-0.004936,XLK
2015-12-07,91182,44.02,15026.0,-0.007665,QTEC
2015-12-08,91182,44.04,8480.0,0.000454,QTEC
2015-12-08,86457,44.24,11378344.0,-0.00248,XLK
2015-12-09,86457,43.59,16254221.0,-0.014693,XLK
2015-12-09,91182,43.31,11276.0,-0.016576,QTEC
2015-12-10,91182,43.5,11805.0,0.004387,QTEC
2015-12-10,86457,43.71,9073446.0,0.002753,XLK
2015-12-11,86457,42.8,16960319.0,-0.020819,XLK
2015-12-11,91182,42.59,60945.0,-0.02092,QTEC
2015-12-14,86457,43.13,21034227.0,0.00771,XLK
2015-12-14,91182,42.45,74673.0,-0.003287,QTEC
2015-12-15,91182,43.04,20226.0,0.013899,QTEC
2015-12-15,86457,43.32,17021931.0,0.004405,XLK
2015-12-16,91182,43.5359,101567.0,0.011522,QTEC
2015-12-16,86457,43.91,18173802.0,0.01362,XLK
2015-12-17,86457,43.22,12108646.0,-0.015714,XLK
2015-12-17,91182,42.82,35627.0,-0.016444,QTEC
2015-12-18,86457,42.17,22813935.0,-0.019299,XLK
2015-12-18,91182,42.1592,44836.0,-0.015432,QTEC
2015-12-21,86457,42.6,11163279.0,0.010197,XLK
2015-12-21,91182,42.57,17062.0,0.009744,QTEC
2015-12-22,91182,42.8656,14618.0,0.006944,QTEC
2015-12-22,86457,42.91,9482597.0,0.007277,XLK
2015-12-23,91182,43.08,17038.0,0.007792,QTEC
2015-12-23,86457,43.27,8045250.0,0.00839,XLK
2015-12-24,86457,43.25,2457019.0,-0.000462,XLK
2015-12-24,91182,43.19,19547.0,0.002553,QTEC
2015-12-28,91182,43.03,25166.0,-0.003705,QTEC
2015-12-28,86457,43.22,7177228.0,-0.000694,XLK
2015-12-29,91182,43.66,16944.0,0.014641,QTEC
2015-12-29,86457,43.81,6809184.0,0.013651,XLK
2015-12-30,91182,43.25,30831.0,-0.009391,QTEC
2015-12-30,86457,43.44,7196520.0,-0.008446,XLK
2015-12-31,91182,42.65,12552.0,-0.013873,QTEC
2015-12-31,86457,42.83,8834468.0,-0.014042,XLK
2016-01-04,91182,41.8799,47393.0,-0.018056,QTEC
2016-01-04,86457,42.27,21638628.0,-0.013075,XLK
2016-01-05,91182,41.89,28345.0,0.000241,QTEC
2016-01-05,86457,42.16,16067215.0,-0.002602,XLK
2016-01-06,91182,40.96,31777.0,-0.022201,QTEC
2016-01-06,86457,41.64,13858365.0,-0.012334,XLK
2016-01-07,91182,39.73,51393.0,-0.030029,QTEC
2016-01-07,86457,40.41,16840659.0,-0.029539,XLK
2016-01-08,91182,39.12,66095.0,-0.015354,QTEC
2016-01-08,86457,40.09,19233104.0,-0.007919,XLK
2016-01-11,91182,39.07,40292.0,-0.001278,QTEC
2016-01-11,86457,40.35,19135121.0,0.006485,XLK
2016-01-12,91182,39.62,22350.0,0.014077,QTEC
2016-01-12,86457,40.83,15841629.0,0.011896,XLK
2016-01-13,91182,38.32,59992.0,-0.032812,QTEC
2016-01-13,86457,39.73,21962326.0,-0.026941,XLK
2016-01-14,86457,40.48,19795563.0,0.018877,XLK
2016-01-14,91182,39.06,57696.0,0.019311,QTEC
2016-01-15,86457,39.34,20177759.0,-0.028162,XLK
2016-01-15,91182,37.59,76991.0,-0.037634,QTEC
2016-01-19,86457,39.38,19658750.0,0.001017,XLK
2016-01-19,91182,37.52,81780.0,-0.001862,QTEC
2016-01-20,91182,37.5,188413.0,-0.000533,QTEC
2016-01-20,86457,39.07,29631845.0,-0.007872,XLK
2016-01-21,86457,39.29,22135853.0,0.005631,XLK
2016-01-21,91182,37.59,30980.0,0.0024,QTEC
2016-01-22,91182,38.41,33977.0,0.021814,QTEC
2016-01-22,86457,40.38,11248235.0,0.027742,XLK
2016-01-25,86457,39.91,10480637.0,-0.01164,XLK
2016-01-25,91182,37.69,12412.0,-0.018745,QTEC
2016-01-26,91182,38.22,26745.0,0.014062,QTEC
2016-01-26,86457,40.3,11473681.0,0.009772,XLK
2016-01-27,91182,37.52,13194.0,-0.018315,QTEC
2016-01-27,86457,39.47,18022352.0,-0.020596,XLK
2016-01-28,86457,39.98,17566801.0,0.012921,XLK
2016-01-28,91182,37.851,19080.0,0.008822,QTEC
2016-01-29,91182,39.33,386836.0,0.039074,QTEC
2016-01-29,86457,41.24,16113314.0,0.031516,XLK
2016-02-01,91182,39.55,21948.0,0.005594,QTEC
2016-02-01,86457,41.39,14797320.0,0.003637,XLK
2016-02-02,86457,40.65,13951155.0,-0.017879,XLK
2016-02-02,91182,38.367,27881.0,-0.029912,QTEC
2016-02-03,91182,38.5856,129623.0,0.005698,QTEC
2016-02-03,86457,40.6,21506247.0,-0.00123,XLK
2016-02-04,86457,40.64,18203043.0,0.000985,XLK
2016-02-04,91182,38.91,60180.0,0.008407,QTEC
2016-02-05,86457,39.5,23777385.0,-0.028051,XLK
2016-02-05,91182,37.5,34567.0,-0.036238,QTEC
2016-02-08,86457,38.93,24820851.0,-0.01443,XLK
2016-02-08,91182,36.51,304459.0,-0.0264,QTEC
2016-02-09,91182,36.23,44237.0,-0.007669,QTEC
2016-02-09,86457,38.75,24755356.0,-0.004624,XLK
2016-02-10,91182,36.45,55350.0,0.006072,QTEC
2016-02-10,86457,38.83,16974976.0,0.002065,XLK
2016-02-11,86457,38.73,24627335.0,-0.002575,XLK
2016-02-11,91182,36.37,68673.0,-0.002195,QTEC
2016-02-12,86457,39.27,10893423.0,0.013943,XLK
2016-02-12,91182,37.1504,49366.0,0.021457,QTEC
2016-02-16,86457,39.97,10293312.0,0.017825,XLK
2016-02-16,91182,38.23,18576.0,0.02906,QTEC
2016-02-17,91182,39.11,30346.0,0.023019,QTEC
2016-02-17,86457,40.79,11128836.0,0.020515,XLK
2016-02-18,86457,40.63,11578396.0,-0.003923,XLK
2016-02-18,91182,38.98,129346.0,-0.003324,QTEC
2016-02-19,91182,39.2,30348.0,0.005644,QTEC
2016-02-19,86457,40.66,8579509.0,0.000738,XLK
2016-02-22,86457,41.2,6590650.0,0.013281,XLK
2016-02-22,91182,39.75,38004.0,0.014031,QTEC
2016-02-23,86457,40.55,8189484.0,-0.015777,XLK
2016-02-23,91182,39.0655,15272.0,-0.01722,QTEC
2016-02-24,91182,39.47,161859.0,0.010355,QTEC
2016-02-24,86457,40.86,10144362.0,0.007645,XLK
2016-02-25,86457,41.37,9403419.0,0.012482,XLK
2016-02-25,91182,39.83,15570.0,0.009121,QTEC
2016-02-26,91182,40.02,70484.0,0.00477,QTEC
2016-02-26,86457,41.26,9772945.0,-0.002659,XLK
2016-02-29,86457,40.97,13601895.0,-0.007029,XLK
2016-02-29,91182,39.84,19184.0,-0.004498,QTEC
2016-03-01,91182,41.04,22174.0,0.030121,QTEC
2016-03-01,86457,42.19,12304420.0,0.029778,XLK
2016-03-02,91182,41.15,10603.0,0.00268,QTEC
2016-03-02,86457,42.31,8748244.0,0.002844,XLK
2016-03-03,91182,41.17,66836.0,0.000486,QTEC
2016-03-03,86457,42.31,7883885.0,0.0,XLK
2016-03-04,86457,42.42,7885913.0,0.0026,XLK
2016-03-04,91182,41.4421,20418.0,0.006609,QTEC
2016-03-07,86457,42.16,15813499.0,-0.006129,XLK
2016-03-07,91182,41.5619,96276.0,0.002891,QTEC
2016-03-08,91182,40.77,38770.0,-0.019054,QTEC
2016-03-08,86457,41.9,11700533.0,-0.006167,XLK
2016-03-09,86457,42.26,12160586.0,0.008592,XLK
2016-03-09,91182,41.19,27960.0,0.010302,QTEC
2016-03-10,86457,42.22,12938424.0,-0.000946,XLK
2016-03-10,91182,41.25,80172.0,0.001457,QTEC
2016-03-11,91182,42.1,27254.0,0.020606,QTEC
2016-03-11,86457,42.87,8820147.0,0.015396,XLK
2016-03-14,86457,42.92,10060929.0,0.001166,XLK
2016-03-14,91182,41.93,19725.0,-0.004038,QTEC
2016-03-15,86457,43.08,6321100.0,0.003728,XLK
2016-03-15,91182,41.8,14109.0,-0.0031,QTEC
2016-03-16,91182,42.2,95608.0,0.009569,QTEC
2016-03-16,86457,43.58,14756858.0,0.011606,XLK
2016-03-17,86457,43.74,9367148.0,0.003671,XLK
2016-03-17,91182,42.48,25400.0,0.006635,QTEC
2016-03-18,91182,42.93,53654.0,0.010593,QTEC
2016-03-18,86457,43.59,9414370.0,0.001606,XLK
2016-03-21,86457,43.74,8003471.0,0.003441,XLK
2016-03-21,91182,43.1,28591.0,0.00396,QTEC
2016-03-22,86457,43.75,13112858.0,0.000229,XLK
2016-03-22,91182,43.19,30702.0,0.002088,QTEC
2016-03-23,91182,42.18,25114.0,-0.01483,QTEC
2016-03-23,86457,43.5,10675096.0,-0.005714,XLK
2016-03-24,91182,42.09,11121.0,-0.002134,QTEC
2016-03-24,86457,43.62,6743333.0,0.002759,XLK
2016-03-28,86457,43.51,6407959.0,-0.002522,XLK
2016-03-28,91182,42.02,17057.0,-0.001663,QTEC
2016-03-29,91182,42.64,68785.0,0.014755,QTEC
2016-03-29,86457,44.19,10081507.0,0.015629,XLK
2016-03-30,91182,42.87,25552.0,0.005394,QTEC
2016-03-30,86457,44.45,10988322.0,0.005884,XLK
2016-03-31,91182,42.93,37347.0,0.0014,QTEC
2016-03-31,86457,44.36,14594927.0,-0.002025,XLK
2016-04-01,91182,43.11,12006.0,0.004193,QTEC
2016-04-01,86457,44.7,9654907.0,0.007665,XLK
2016-04-04,86457,44.53,7646170.0,-0.003803,XLK
2016-04-04,91182,42.84,10970.0,-0.006263,QTEC
2016-04-05,91182,42.37,35138.0,-0.010971,QTEC
2016-04-05,86457,44.1,10726144.0,-0.009656,XLK
2016-04-06,86457,44.53,11138477.0,0.009751,XLK
2016-04-06,91182,42.91,32154.0,0.012745,QTEC
2016-04-07,91182,42.22,37110.0,-0.01608,QTEC
2016-04-07,86457,43.89,10631220.0,-0.014372,XLK
2016-04-08,86457,43.89,8762796.0,0.0,XLK
2016-04-08,91182,42.33,14234.0,0.002605,QTEC
2016-04-11,91182,42.25,12321.0,-0.00189,QTEC
2016-04-11,86457,43.77,8138585.0,-0.002734,XLK
2016-04-12,91182,42.2799,21275.0,0.000708,QTEC
2016-04-12,86457,44.07,9591974.0,0.006854,XLK
2016-04-13,86457,44.52,7876600.0,0.010211,XLK
2016-04-13,91182,43.01,16182.0,0.017268,QTEC
2016-04-14,91182,42.61,11537.0,-0.0093,QTEC
2016-04-14,86457,44.51,6502749.0,-0.000225,XLK
2016-04-15,91182,42.31,7213.0,-0.007041,QTEC
2016-04-15,86457,44.34,6460875.0,-0.003819,XLK
2016-04-18,86457,44.53,7113020.0,0.004285,XLK
2016-04-18,91182,42.49,21849.0,0.004254,QTEC
2016-04-19,86457,44.28,6470997.0,-0.005614,XLK
2016-04-19,91182,42.22,22953.0,-0.006354,QTEC
2016-04-20,86457,44.37,6877832.0,0.002033,XLK
2016-04-20,91182,42.44,28733.0,0.005211,QTEC
2016-04-21,86457,44.21,11277897.0,-0.003606,XLK
2016-04-21,91182,42.36,19896.0,-0.001885,QTEC
2016-04-22,91182,42.02,46086.0,-0.008026,QTEC
2016-04-22,86457,43.44,14924441.0,-0.017417,XLK
